咪咕央视,#genre# 
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=31414f601706199828
溧水新闻综合,http://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
海门新闻综合,http://haimen-tv-hls.cm.jstv.com/haimen-tv/haimenxwzh.m3u8
东台1套,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8
丹阳新闻,http://danyang-tv-hls.cm.jstv.com/danyang-tv/danyangtv.m3u8
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8
盐城3套,https://live1yc.0515yc.cn/ycst03/sd/live.m3u8?_upt=063361c91707142304
无锡综合,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=df50c8ad1706195780
无锡都市,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708

歌曲合集,#genre#
汪明荃30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502102851767269_hlsb.m3u8
 梅朵40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5215449953961824145_hlsb.m3u8
 张茜42首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5251478751616846395_hlsb.m3u8
 甄妮40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405879311116082_hlsb.m3u8
 林志炫34首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5253449075409106514_hlsb.m3u8
 金海心38首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783577818793385_hlsb.m3u8
 毛阿敏40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5196028179371386236_hlsb.m3u8
 李翊君20首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5189835729521538666_hlsb.m3u8
 许蒿30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673328160378_hlsb.m3u8
 张杰40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5252886123455427055_hlsb.m3u8
 陶喆30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938277375381611_hlsb.m3u8
 林俊杰31首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212549905475206_hlsb.m3u8
 陈慧娴30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8
 王力宏16首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5205035380900810284_hlsb.m3u8
 林忆莲30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5250071375165662691_hlsb.m3u8
 腾格尔30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5242471550986018227_hlsb.m3u8
 汤潮40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429700768764_hlsb.m3u8
 陈淑桦32首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8
 冷漠40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916677664919326_hlsb.m3u8
 梦然40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5228679277594646633_hlsb.m3u8
 卓依婷40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5252041701152345508_hlsb.m3u8
 姜育恒40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8
 童安格40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5251760219003853218_hlsb.m3u8
 魏佳艺40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5226427471582302532_hlsb.m3u8
 刘若英42首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5221923876251083359_hlsb.m3u8
 云朵40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5246412201505505933_hlsb.m3u8
 乔玲儿42首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5231494028805004923_hlsb.m3u8
 云菲菲40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5207287179922382380_hlsb.m3u8
 陈瑞36首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429788093934_hlsb.m3u8
 韩宝仪40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634324924434598_hlsb.m3u8
 任贤齐36首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8


三级_8888,#genre#
松视1,http://iptv.4666888.xyz/iptv.php?id=20143
松视2,http://iptv.4666888.xyz/iptv.php?id=20144
松视3,http://iptv.4666888.xyz/iptv.php?id=20145
彩虹e,http://iptv.4666888.xyz/iptv.php?id=20146
K 頻道,http://iptv.4666888.xyz/iptv.php?id=20147
彩虹电影,http://iptv.4666888.xyz/iptv.php?id=20148
潘朵啦玩美,http://iptv.4666888.xyz/iptv.php?id=20149
惊艳电影,http://iptv.4666888.xyz/iptv.php?id=20150
Happy,http://iptv.4666888.xyz/iptv.php?id=20151
香蕉,http://iptv.4666888.xyz/iptv.php?id=20152
PIGOO,http://iptv.4666888.xyz/iptv.php?id=20153
极限电影,http://iptv.4666888.xyz/iptv.php?id=20154
PPA日本AV,http://iptv.4666888.xyz/iptv.php?id=20155
免仔TV-女同,http://iptv.4666888.xyz/iptv.php?id=20156
麻豆AV,http://iptv.4666888.xyz/iptv.php?id=20157
pornbox日本AV,http://iptv.4666888.xyz/iptv.php?id=20158
JStar三级片,http://iptv.4666888.xyz/iptv.php?id=20159
国外AV1,http://iptv.4666888.xyz/iptv.php?id=20160
国外AV2,http://iptv.4666888.xyz/iptv.php?id=20161
国外AV3,http://iptv.4666888.xyz/iptv.php?id=20162
国外AV4,http://iptv.4666888.xyz/iptv.php?id=20163
国外AV5,http://iptv.4666888.xyz/iptv.php?id=20164
国外AV6,http://iptv.4666888.xyz/iptv.php?id=20165
国外AV7,http://iptv.4666888.xyz/iptv.php?id=20166
国外AV8,http://iptv.4666888.xyz/iptv.php?id=20167免费asian,http://live.mycamtv.com/asian.m3u8
免费blonde,http://live.mycamtv.com/blonde.m3u8
免费blowjob,http://live.mycamtv.com/blowjob.m3u8
免费brunette,http://live.mycamtv.com/brunette.m3u8
免费squirt,http://live.mycamtv.com/squirt.m3u8
免费latina,http://live.mycamtv.com/latina.m3u8
免费bigtits,http://live.mycamtv.com/bigtits.m3u8
免费medium,http://live.mycamtv.com/medium.m3u8
免费milf,http://live.mycamtv.com/milf.m3u8
免费skinny,http://live.mycamtv.com/skinny.m3u8
免费white,http://live.mycamtv.com/white.m3u8
免费young,http://live.mycamtv.com/young.m3u8
高清1080P1,https://server16.8b0o0g.com/video/m3u8/202501/15/ab59418e1e3f/playlist.m3u8
高清1080P2,https://server16.8b0o0g.com/video/m3u8/202501/17/810acc4552ca/playlist.m3u8
高清1080P3,https://server16.8b0o0g.com/video/m3u8/202501/17/50e28797d89b/playlist.m3u8
高清1080P4,https://server16.8b0o0g.com/video/m3u8/202501/17/5899e7e738a3/playlist.m3u8
会员一区02,https://askzycdn.com/20240507/WkdsFPPT/index.m3u8
会员一区03,https://askzycdn.com/20240507/mhZIIFXJ/index.m3u8
会员一区04,https://askzycdn.com/20240507/OXqJ5zSL/index.m3u8
会员一区05,https://askzycdn.com/20240507/80fFUhyH/index.m3u8
会员一区06,https://askzycdn.com/20240504/co0xe9GJ/index.m3u8
会员一区07,https://askzycdn.com/20240504/nsj0aMxp/index.m3u8
会员一区08,https://askzycdn.com/20240504/sbItybZ7/index.m3u8
会员一区10,https://askzycdn.com/20221231/LecQxSOq/index.m3u8
会员一区11,https://askzycdn.com/20240504/TDdrBoz3/index.m3u8
会员一区12,https://askzycdn.com/20240504/ubsNUFAC/index.m3u8
会员一区13,https://askzycdn.com/20240504/2DWIrau5/index.m3u8
会员一区14,https://askzycdn.com/20240504/J9eDJnPO/index.m3u8
会员一区16,https://askzycdn.com/20240503/zJNBNnp8/index.m3u8
会员一区18,https://askzycdn.com/20240503/KChL733o/index.m3u8
会员一区20,https://askzycdn.com/20240501/85LEpyvM/index.m3u8
会员一区27,https://askzycdn.com/20240501/FbYuc6i6/index.m3u8
会员一区28,https://askzycdn.com/20240430/GFQmPRs2/index.m3u8
会员一区30,https://askzycdn.com/20240430/Z6JsXNUL/index.m3u8
会员一区31,https://askzycdn.com/20240430/26kNXB2m/index.m3u8
会员一区33,https://askzycdn.com/20240428/k8C7dOS7/index.m3u8
会员一区36,https://askzycdn.com/20240426/7AgXUGLw/index.m3u8
会员一区37,https://askzycdn.com/20240426/auCGWKgf/index.m3u8
会员一区38,https://askzycdn.com/20240426/co6M4v79/index.m3u8
会员一区41,https://askzycdn.com/20240422/2mfwdZ6D/index.m3u8
会员一区42,https://askzycdn.com/20240422/EZh3eDNH/index.m3u8
会员一区44,https://askzycdn.com/20240422/cNu3PrwN/index.m3u8
会员一区45,https://askzycdn.com/20240422/3TFLpBx9/index.m3u8
会员一区47,https://askzycdn.com/20240421/mkqutQEN/index.m3u8
会员一区48,https://askzycdn.com/20240421/mxRXP997/index.m3u8
会员一区49,https://askzycdn.com/20240421/vfhs1N2l/index.m3u8
会员二区02,https://lsbbf2.com/20240426/HpX2b4Hg/index.m3u8
会员二区03,https://lsbbf2.com/20240426/bYm7qJ8E/index.m3u8
会员二区04,https://lsbbf2.com/20240426/N21D25xc/index.m3u8
会员二区06,https://lsbbf2.com/20240426/SwsaUnz2/index.m3u8
会员二区07,https://lsbbf2.com/20240426/HVbwLQuB/index.m3u8
会员二区09,https://lsbbf2.com/20240426/zWMMUbHB/index.m3u8
高清1080P6,https://server16.8b0o0g.com/video/m3u8/202501/17/f0f575fa414b/playlist.m3u8
无码1,https://askzycdn.com/20240507/cwVnzlXp/index.m3u8
mft.hk,https://wbug.xyz/videos/e79553fab041f03efee560b53f8d7dc84c76bb2b/g.m3u8?h=3121efe8979c635
回忆初体验,https://1080p.huyall.com/play/nel1glla/index.m3u8
玩火,https://s1.bfllvip.com/video/wanhuo/中字/index.m3u8
来来去去,https://1080p.huyall.com/play/Yer18Qkd/index.m3u8
塔米的幻想,https://1080p.huyall.com/play/Xe0KV13d/index.m3u8
哥哥给我一个机会,https://1080p.huyall.com/play/nel1Qg1a/index.m3u8
相识,https://1080p.huyall.com/play/PdyjgrEe/index.m3u8
一夜替身,https://1080p.huyall.com/play/nel1oKja/index.m3u8
爱情誓言,https://1080p.huyall.com/play/5eVRxA1e/index.m3u8
深浅行动,https://1080p.huyall.com/play/Xe0KNW5d/index.m3u8
打底裤狂热,https://1080p.huyall.com/play/yb8VnQre/index.m3u8
灼热之舌,https://1080p.huyall.com/play/1aKDox8b/index.m3u8
婶子,https://1080p.huyall.com/play/nel1yPla/index.m3u8
触摸,https://1080p.huyall.com/play/9b6QwmRa/index.m3u8
金秘书,https://1080p.huyall.com/play/yb8VrGoe/index.m3u8
姐夫的秘密,https://1080p.huyall.com/play/rb2MlwAa/index.m3u8
极乐出租屋,https://1080p.huyall.com/play/Yer1orwd/index.m3u8
交换情侣3,https://1080p.huyall.com/play/9aApxvze/index.m3u8
新城妈妈,https://1080p.huyall.com/play/Ddw1lkMa/index.m3u8
新婚交叉曲,https://1080p.huyall.com/play/rb2Mojja/index.m3u8
我叫阿尔玛,https://1080p.huyall.com/play/PdyjDjWe/index.m3u8
贪吃的三姐妹,https://1080p.huyall.com/play/lej1k15d/index.m3u8
图霍格,https://1080p.huyall.com/play/Le3xRp4a/index.m3u8
他的PS搭档,https://1080p.huyall.com/play/RdG0AXye/index.m3u8
重生之我不是舔狗,https://1080p.huyall.com/play/lej1g4ld/index.m3u8
恋爱公主,https://1080p.huyall.com/play/Rb4Ovz1a/index.m3u8
第三十四条法则,https://1080p.huyall.com/play/Yer173kd/index.m3u8
危险室友,https://s3.bfengbf.com/video/weixianshiyou/HD/index.m3u8
写真秒播1,http://160.202.226.85:88/DADCache/Bf/5deb12f5ab1ef508a1393d2046c117b1.m3u8
写真秒播2,http://160.202.226.85:88/DADCache/Bf/03a22d1e228e1700ac02665fb9e67c2b.m3u8
写真秒播3,http://160.202.226.85:88/DADCache/Bf/9f8366d01ab145eb56564fd3708fd679.m3u8
写真秒播4,http://160.202.226.85:88/DADCache/Bf/6613441c1478cf817ad63ff3f3a706dc.m3u8
写真秒播5,http://160.202.226.85:88/DADCache/Bf/b68fb5df7b2011b9f08a8a9418feedca.m3u8
写真秒播7,http://160.202.226.85:88/DADCache/Bf/8cab373797f08c4e9a472aabfe091c33.m3u8
写真秒播8,http://160.202.226.85:88/DADCache/Bf/81f8fa81ffb3710a0f367123e175ab5e.m3u8
写真秒播9,http://160.202.226.85:88/DADCache/Bf/c3758ca14d93761ff4ba69a77799de43.m3u8
写真秒播10,http://160.202.226.85:88/DADCache/Ff/3f5c1eac27e5ee510d72152b2531af99.m3u8
按摩推拿13,https://t27.cdn2020.com/video/m3u8/2021/10/05/d110430d/index.m3u8
按摩推拿15,https://t27.cdn2020.com/video/m3u8/2021/05/26/2ff9af11/index.m3u8
按摩推拿16,https://t27.cdn2020.com/video/m3u8/2020/12/22/2eaaa416/index.m3u8
按摩推拿19,https://t27.cdn2020.com/video/m3u8/2020/12/20/91320604/index.m3u8
按摩推拿20,https://t27.cdn2020.com/video/m3u8/2020/12/18/5cb4e1c4/index.m3u8
按摩推拿21,https://t27.cdn2020.com/video/m3u8/2020/11/21/bb6f3491/index.m3u8
按摩推拿22,https://t27.cdn2020.com/video/m3u8/2020/11/21/7c06c61f/index.m3u8
按摩推拿23,https://t27.cdn2020.com/video/m3u8/2020/11/20/784ad299/index.m3u8
按摩推拿24,https://t27.cdn2020.com/video/m3u8/2020/11/20/87cad82a/index.m3u8
按摩推拿25,https://t27.cdn2020.com/video/m3u8/2020/11/13/cb40398f/index.m3u8
按摩推拿28,https://t27.cdn2020.com/video/m3u8/2020/10/28/d3a14854/index.m3u8
按摩推拿30,https://t27.cdn2020.com/video/m3u8/2020/09/24/f7ac3c40/index.m3u8
EDmosaic08-15帮她找的GG今晚找了两根给她做到喷水,https://t25.cdn2020.com/video/m3u8/2024/08/16/b5de3e63/index.m3u8
EDmosaic08-05极品身材Mia想念被GG包围,https://t25.cdn2020.com/video/m3u8/2024/08/08/6ef7322f/index.m3u8
EDmosaic07-29撕开黑丝插入狂流白汁的一线鲍小穴,https://t25.cdn2020.com/video/m3u8/2024/08/05/7dde3c05/index.m3u8
抖阴影业.DYPE005.兴风作浪的姐姐.口技考核篇,https://t25.cdn2020.com/video/m3u8/2024/08/01/4804b0f5/index.m3u8
酒店7000约2个湖南高端车模,https://t0.97img.com/a1000264/a.m3u8
EDmosaic07-05超翘晒痕屁屁被干到一直喷水,https://t25.cdn2020.com/video/m3u8/2024/07/16/e75edbde/index.m3u8
EDmosaic07-01粉红鲍小樱桃多P初体验,https://t25.cdn2020.com/video/m3u8/2024/07/04/453e8f3b/index.m3u8
EDmosaic06-29喷到床单超湿一边被打穴穴一边潮吹的Mia,https://t25.cdn2020.com/video/m3u8/2024/06/30/0cffaf00/index.m3u8
杏吧原创.22岁小嫩妹抱起来操超级爽,https://t25.cdn2020.com/video/m3u8/2024/06/22/4af5f247/index.m3u8
不见星空,https://t0.97img.com/a1000175/a.m3u8
糖心Vlog.偷情日记-情深叉喔,https://t25.cdn2020.com/video/m3u8/2024/06/25/dd2c6755/index.m3u8
糖心Vlog.丝跟御姐轻调教后猛插,https://t25.cdn2020.com/video/m3u8/2024/05/26/66375483/index.m3u8
EDmosaic05-07调教极品美穴掐脖69牵绳样样来,https://t25.cdn2020.com/video/m3u8/2024/05/10/ad615cf7/index.m3u8
用利顶你02-18丰满厂妹,https://t25.cdn2020.com/video/m3u8/2024/05/03/1e2d7bb9/index.m3u8
梦幻谷先生03-31长腿丰满少妇,https://t25.cdn2020.com/video/m3u8/2024/04/17/7529093e/index.m3u8
大吉大利04-08高个丰满外围小姐,https://t25.cdn2020.com/video/m3u8/2024/04/17/cb973a82/index.m3u8
大吉大利04-07黑丝名媛,https://t25.cdn2020.com/video/m3u8/2024/04/19/2bef9e6a/index.m3u8
梦幻谷纯良家03-14约炮大坦克富婆,https://t25.cdn2020.com/video/m3u8/2024/04/20/1bafb73c/index.m3u8
梦幻谷先生03-07和丰满富婆大战三小时,https://t25.cdn2020.com/video/m3u8/2024/04/14/b34a80b4/index.m3u8
大象传媒之BDSM调教系列-RONA,https://t25.cdn2020.com/video/m3u8/2024/04/14/602a15c1/index.m3u8
EDmosaic06-23学弟小彦认识了22岁洋妞June,https://t25.cdn2020.com/video/m3u8/2024/03/23/c508272e/index.m3u8
网友全程找鸡实录,https://t25.cdn2020.com/video/m3u8/2024/03/28/4c856c1a/index.m3u8
梦幻谷先生03-26约会爆操会喷水的富婆实录,https://t25.cdn2020.com/video/m3u8/2024/03/29/e0a03acf/index.m3u8
用利顶你02-27瘦柔萝莉,https://t25.cdn2020.com/video/m3u8/2024/03/30/b9b8b9e1/index.m3u8
梦幻谷先生03-16约炮饥渴良家百货店老板娘,https://t25.cdn2020.com/video/m3u8/2024/03/31/a3137d44/index.m3u8
用利顶你02-26清纯刚下海的大学生,https://t25.cdn2020.com/video/m3u8/2024/03/31/b608ffbf/index.m3u8
用利顶你02-26高个子丰满模特,https://t25.cdn2020.com/video/m3u8/2024/03/31/6965da00/index.m3u8
